"","F1_126","F1_127N","F1_127C","F1_128N","F1_128C","F1_129N","F1_130N","F1_130C","F1_131N","F1_131C","F1_132N","F1_132C","F1_133N","F1_133C","F2_126","F2_127N","F2_127C","F2_128C","F2_129N","F2_129C","F2_130N","F2_130C","F2_131N","F2_131C","F2_132N","F2_132C","F2_133C","F3_126","F3_127N","F3_127C","F3_128N","F3_128C","F3_129N","F3_129C","F3_130N","F3_130C","F3_131N","F3_131C","F3_132N","F3_132C","F3_133N","F3_133C","F4_126","F4_127N","F4_127C","F4_128N","F4_128C","F4_129N","F4_129C","F4_130N","F4_130C","F4_131N","F4_131C","F4_132N","F4_132C","F4_133C","F5_126","F5_127N","F5_127C","F5_128N","F5_128C","F5_129N","F5_129C","F5_130N","F5_130C","F5_131N","F5_132N","F5_132C","F5_133N","F5_133C","F6_126","F6_127N","F6_127C","F6_128N","F6_128C","F6_129N","F6_129C","F6_130N","F6_130C","F6_131N","F6_131C","F6_132N","F6_132C","F6_133N","F6_133C"
"P01706",-1.12343394124828,-1.16812275880833,-0.880975896857725,0.194087052116302,-0.150400988848548,-1.09850554495243,-0.977099597889921,-0.595096877854869,-1.07096652135414,-1.40354186044101,0.318461465167583,-1,-1.07704103576383,0.65901117119815,-0.584241333477502,-0.905088352974533,-1.15521264992094,-0.0130430374755989,-0.31114825613412,-0.309359421384307,-0.465938397578882,-0.628162382669579,-0.163267919540864,0.335711910320462,-0.810966175609983,0.214124805352847,-0.132894270497345,-0.63486740654747,-1.18442457113743,-0.940644722383579,0.350497247084133,0.121678556588252,0.584000383285773,-1,-0.202571917847687,-0.785875194647153,0.372952097911829,0.10701824988212,-1.32192809488736,-0.179514657013621,-0.210896782498619,0.462575888042204,-0.844250767322055,-0.352915787371046,1.01364091066939,-1.56064282152574,0.519038609600059,-0.753895990116083,0.618238655595455,0.969380764941608,0.0827025893302493,0.134878054343112,-0.0424567992428948,-0.875671864997798,-0.00578235259400611,0.459431618637297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.261831658752137,-0.790858602161408,-0.00144341686966872,-0.0335695326937018,0.546956178141411,-1.39213709716876,0.335711910320462,-0.405451450449646,0.246104009883917,0.155749232677945,-0.0588936890535686,-0.192645077942396,-0.172993990361023,0.506906554580693,0.220329954879556
"P04259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29836505506124,3.03896287288467,2.06763871687536,1.60264690850537,3.20382759794212,0.173767067736706,1.7663831410013,3.5392829085698,1.40544784370754,-1.52284078881336,1.00072116724365,3.10919337763906,0.034215715337913,0.438292851579147,0.525066592078211,1.03984026453179,1.30684550031428,0.930548119247855,-0.103146927103293,4.30582463948966,4.44751307702088,-0.131313234677865,-0.123433941248279,0.200378797984026,0.215367972203479,0.070389327891398,0.235114320376357,0.181420640280142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57070578853707,0.476122419880152,-1.92686529536978,-0.459972730742493,0.73725410432433,1.60264690850537,-1.56064282152574,-0.0218043703183484,-0.0335695326937018,-3.01158797427521,-1.0350469470992,-2.32192809488736,-0.839079811818897,-0.37145968073724,-0.318325858207167,2.66789212523023,-0.37145968073724,0.321928094887362,1.12366619645382,6.64385618977472,1.94934816428856,6.24610400988392,4.23802251782572,-0.246395463720005,5.26644924788335,-0.590744853315162,-0.77595972578207,-0.940644722383579,0.0840642647884745
"P01699",-0.45205668870965,-0.184424571137427,-0.118726938570751,0.422233000683048,-0.650634722405787,-0.496142467422571,0.270229907237998,-0.0664273617389761,-0.899695094204314,-1.0862010350493,-0.136061549576028,-1.13923579737117,-0.617056130431009,-0.831357964441161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.646162657157894,-0.184424571137427,1.08338358771008,0.187767747046025,-0.0115879742752118,0.0989584800881688,-0.0513991525066443,0.348232419239271,0.587845009254277,0.269033146455237,-0.15200309344505,0.261831658752137,0.194087052116302,0.650764559116902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P29401",-0.535331732996556,-0.603840510926846,-0.163267919540864,0.375178479589612,1.00934717225925,-0.15360697914764,2.03984026453179,0.399444564589458,-0.736965594166206,-0.729770092762002,-0.104697378666693,-0.327348370671615,-0.833927324053294,0.119024103142275,-0.158429362604483,-0.121863233373052,-0.664288089679538,-0.367731784500487,-0.214240225572989,-0.123433941248279,-0.67116353577046,0.705756782049797,-0.778432211461591,-0.643856189774725,-0.512513650651464,-1.07704103576383,-0.403541860441014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.623709616662948,0.220329954879556,-0.293358942690592,0.348232419239271,-0.171368418311981,-0.200912693925996,-0.592919224549499,0.27500704749987,-0.31114825613412,-0.388355456626338,-0.910501849160897,-0.915935735211525,-0.422752464406849,-0.237863830098888,-0.295128035543647,-0.227692025041597,0.376290383337052,0.037030730944967,0.566571640626761,1.23020301336642,-0.778432211461591,2.11736258615466,-0.0954195650786824,-0.768567591552035,-0.689659879387849,0.265436896049098,-0.325539348439741,0.199122642013601,-0.606034724339757
"O14786",-0.558516520417355,-0.312939311660108,-0.109358756036556,0.285698125958125,-0.422752464406849,0.270229907237998,0.221567788538409,1.2103888644454,0.0935601761623378,-0.172993990361023,0.380729448503549,-0.077041035763828,-0.63262893435147,-0.471928835421265,-0.236163541109049,-0.0649174766813385,-0.226003674888827,-0.808437349299244,0.58111017522555,-0.332789087519129,1.43242497680476,0.204140716780225,-0.41119543298445,-0.336427664582477,-0.194294815161489,-0.373327247394007,-0.502259911390907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.176250639691727,0.0648828515848544,0.100304905795685,0.130930869826449,0.244887059123534,0.629473196786949,0.199122642013601,0.149259365499623,0.510961919277379,0.14535138557262,-0.0306192350583921,-0.0528949484321255,0.3928669162308,0.477159211186641,0.202887833470143,-0.375197234747053,-0.281035664240461,-0.0785636691937021,-0.202571917847687,-0.0724827538015237,-0.161653263478769,0.00863030514344006,-0.0528949484321255,-0.316528107144772,-0.231074664436249,0.0799753767205959,-0.401634794676355,-0.277533975528909,-0.312939311660108,-0.246395463720005,0.181420640280142,-0.490050853695689,-0.0588936890535686,-0.126580496565143,-0.426625473554056,0.0676387168753633,0.249748715083569,0.391767719955997,0.319617934200161,-0.142417044615852,-0.160040412510468,-0.179514657013621,-0.156820109742826
"P18065",-0.875671864997798,-0.722610301189136,-0.248107861595691,-0.608232280044003,-0.550042516371997,-0.588573754273535,2.45811948117451,0.283329168051641,0.405992359675837,-0.395928676331139,0.356143810225275,-0.0816137655536521,-0.937878288092203,-0.595096877854869,-0.550042516371997,-0.852042118612899,-0.531156057025363,0.0214797274104514,-0.438307278601691,-0.98564470702293,0.0440443327060212,2.3533232911629,-0.886299500835272,-0.763660460831626,-1.19099722506091,-0.41888982477445,-0.545824106814198,-0.373327247394007,-0.352915787371046,0.396159489073155,0.318461465167583,0.386259141133346,0.408168370708106,-0.828793172581858,-0.168122758808327,-0.0380063225797449,-0.407363571393423,-0.459972730742493,-0.251538766995964,-0.494109070270043,-0.212567535483132,-0.0439433475875971,-0.364013496254377,-1.12029423371771,-0.272297327162762,0.285698125958125,-0.0709665213541436,0.746742715777736,-0.577766999316952,-1.0439433475876,1.99602712342508,-0.846843211938579,-0.588573754273535,-0.821126041830205,1.09085343045111,0.306845500314283,-0.232768962976124,-0.614845103115656,-0.302226180444814,0.605968358841458,0.621993231666123,-0.446148031818874,0.32883646422954,-0.727379545337008,-0.891642821909581,-1.13606154957603,-0.746615764199925,-0.171368418311981,-0.729770092762002,-0.880975896857725,-1.200912693926,-0.932361283124637,0.843983844048327,-0.687334826441606,-0.541617995843987,-0.862496476250065,-0.888968687611256,-0.475936324222789,0.175045486110914,-0.210896782498619,-0.744197163397282,-1.2276920250416,-1.29689930039584,-0.0694518807521452,-0.347398782403481
"P00338",-0.0877333719335504,-0.424687669312563,-0.0664273617389761,0.49467161164755,0.952333566369686,-0.217591435072627,2.4406864838672,0.623866861852698,-0.432454552356253,-0.547931769776189,-0.212567535483132,-0.377069649079823,0.0143552929770701,-0.148800661406706,-0.267079617891743,-0.288064643021078,-0.289827251720338,-0.362157939675895,0.0935601761623378,-0.107803289534515,0.246104009883917,0.353887836284907,-0.156820109742826,-0.63262893435147,-0.179514657013621,-0.0320936297098533,-0.0528949484321255,-0.643856189774725,-0.537424111957796,-0.329159664118438,0.0257375614136083,0.128293401009818,0.00719550140420377,-0.481968507397831,-0.0394882898809755,-0.236163541109049,-0.701341684435485,-0.614845103115656,-0.0159575739029762,-0.00144341686966872,-0.172993990361023,-0.316528107144772,-0.128156351490682,-0.232768962976124,-0.595096877854869,0.665392771041891,0.116364756691785,0.738983954700512,-0.0394882898809755,0.0496307677246004,1.27619886503224,0.126972856257766,-0.272297327162762,0.112366523072563,0.543000877402426,-0.249822294406943,-0.496142467422571,0.399444564589458,-0.0558912008920452,0.825378603892931,0.0426443374084937,-0.244685095954902,-0.392137097168765,0.552868871011303,-0.694321256757713,-0.341902794648628,-0.231074664436249,-0.469929257774916,-0.619270551496451,-0.132894270497345,-0.0664273617389761,-0.302226180444814,0.283329168051641,0.0962618530584035,0.376290383337052,1.81925943011764,-0.496142467422571,1.19660704409482,-0.504304837375931,-0.390245037827557,-0.475936324222789,0.0356239097307212,-0.550042516371997,0.265436896049098,-0.392137097168765
"P00918",-0.394031641158542,-0.327348370671615,-1.16488438474178,-0.415037499278844,1.15898325116039,-0.573466861883327,0.15704371014558,-0.401634794676355,0.468843942974637,0.11503324294624,-0.129733929604017,0.444667066841908,-0.397828209246621,-1.00578235259401,-0.101598140007807,-0.31114825613412,1.78282789207489,-0.687334826441606,-0.184424571137427,1.35783347862949,-0.340075441597622,-0.531156057025363,1.25580283660272,-0.187707155126729,-1.23446525363702,0.592636428606577,-0.678071905112638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.156820109742826,-0.126580496565143,0.0440443327060212,-0.334607228958109,-0.232768962976124,1.16671544496642,0.595503660502742,0.00863030514344006,0.0328061450832415,0.864730922314751,0.423309237242387,-0.479954975960182,-0.00578235259400611,-0.595096877854869,-0.508403405589552,1.02431967919541,-0.219269963523624,-0.560642821525743,-0.880975896857725,-0.643856189774725,-0.582079992188035,0.116364756691785,0.113700499164728,0.521050736900963,-0.0439433475875971,0.01292617444427,0.108357178090419,-0.302226180444814,-0.150400988848548,-0.120294233717712,-0.260151897300673,0.937344392150232,0.230203013366421,0.558757430373762,-0.531156057025363,-0.380821783940931,-0.79836613883035,0.430820496519772,-0.166502663140165,1.30041662783687,0.0935601761623378,-0.229382353343797,-0.552156355637914
"Q6EMK4",-0.215914857265243,0.953823953941167,0.865522959139964,0.612588406698718,1.31208426151475,0.704871964456353,0.661749599810705,0.140124223909071,-0.459972730742493,0.277389698810864,1.03491998434916,0.159629185821228,0.0468402542029724,0.642470537315822,0.172487515510134,-0.289827251720338,-0.584241333477502,-0.0892673380970874,0.432959407276106,-0.0831412353002459,0.6959938131099,-0.166502663140165,-0.00868224309980088,-0.104697378666693,-0.0439433475875971,0.0114956388378294,-0.0588936890535686,-0.166502663140165,-0.00433459026389113,0.0313951962755343,0.0114956388378294,-0.110915901401851,0.0717626693000913,-0.139235797371172,-0.0394882898809755,-0.258425152581204,-0.00723156923107586,0.313826296390398,0.0621217119077975,-0.026205070347394,-0.0709665213541436,0.0214797274104514,-0.197599959885161,0.094911647025467,0.0440443327060212,-0.450084446378045,0.0758748669751276,-0.182786075741673,-0.186064929518683,-0.126580496565143,0.0229004021100788,-0.205896101440252,-0.177881725270655,-0.475936324222789,-0.189351252217354,0.0538064436957938,-0.150400988848548,-0.036525876025114,-0.101598140007807,0.0440443327060212,-0.623709616662948,-0.343732465205711,0.0786098346963665,-0.13764780046798,-0.267079617891743,0.377401430785794,0.117695042669755,0.237563718317676,-0.199255376063222,0.063502942306158,-0.110915901401851,-0.3040061868901,-0.281035664240461,-0.334607228958109,0.0100636833446975,0.162210036314307,-0.125006361067033,-0.160040412510468,-0.142417044615852,0.00719550140420377,-0.132894270497345,-0.0664273617389761,0.00288250853312136,-0.422752464406849,0.0690146779151805
"Q9Y5C1",0.408168370708106,-0.24297675349254,0.451013242943973,0.559736524432983,0.192825403552391,-0.289827251720338,0.992768430768924,-0.373327247394007,-0.229382353343797,-0.351074440546879,0.207892851641333,-0.270555993166337,0.293958979028694,0.192825403552391,-0.37145968073724,-0.0484122051852459,-0.277533975528909,0.884402552983687,1.08610437124329,-0.0439433475875971,0.094911647025467,0.0257375614136083,-0.0892673380970874,-0.265344566520995,-0.552156355637914,-0.44418384493836,0.116364756691785,-0.112474729258412,-0.62148837674627,0.473007567916174,0.169925001442312,0.137503523749935,-0.168122758808327,-0.526992432083826,-0.0694518807521452,-0.388355456626338,-0.316528107144772,-0.648371670897218,-0.397828209246621,-0.202571917847687,-0.181149439104566,-0.291592016516404,-0.457989644463391,-0.156820109742826,-0.318325858207167,-0.780908941753803,-0.894321922105463,-0.249822294406943,-0.0573916638883367,-0.182786075741673,0.324234562270531,0.0840642647884745,-0.101598140007807,-1.12973392960402,-0.256700472111743,0.00575926928868495,-0.741782610463982,0.412510571249805,-0.204233052217608,0.018634174139051,0.513995979367013,-0.37145968073724,0.401630466584741,-0.413115187147815,0.225274929869569,-0.490050853695689,-0.241270431542137,-0.442222328605074,0.0440443327060212,0.327687364176047,-0.514573172829758,-0.244685095954902,-0.192645077942396,0.343692069179019,-0.121863233373052,-0.0740005814437769,-0.249822294406943,-0.139235797371172,1.06073915785768,-0.0862010350493039,-0.436353730515936,-0.325539348439741,-0.749038426466781,0.0243196791954129,-0.0394882898809755
"P11717",0.364012053558615,-0.207561069935362,-0.0424567992428948,-0.148800661406706,-0.189351252217354,-0.320125852253377,0.552868871011303,1.07244885006969,-0.205896101440252,0.0813396274519388,0.0468402542029724,0.369606070031838,0.284514133244245,-0.197599959885161,-0.481968507397831,-0.45600928033515,-0.129733929604017,-0.15360697914764,0.32077347694587,-0.0649174766813385,0.784922701562861,-0.0954195650786824,-0.314732593483158,-0.0276749584428483,-0.145605322246899,-0.246395463720005,-0.397828209246621,-0.227692025041597,-0.347398782403481,-0.171368418311981,-0.229382353343797,-0.0649174766813385,0.0243196791954129,-0.158429362604483,-0.625934281777462,-0.171368418311981,-0.267079617891743,-0.202571917847687,-0.512513650651464,-0.0785636691937021,-0.0649174766813385,-0.222632890549587,-2.32915966411844,-1,-0.332789087519129,0.175045486110914,-0.209227962138,0.160920188181103,-0.253257284222264,-0.471928835421265,0.84799690655495,-0.577766999316952,-0.428565884123491,-0.336427664582477,-0.522840788813359,-0.0276749584428483,-0.212567535483132,-0.316528107144772,-0.258425152581204,0.370722275148167,0.291603558030565,-0.0664273617389761,-0.316528107144772,0.00719550140420377,-0.217591435072627,-0.0247366783215064,0.217851096811131,-0.545824106814198,0.0717626693000913,-0.156820109742826,-0.244685095954902,-0.0469210473874926,-0.172993990361023,0.0412429822318813,-0.0380063225797449,0.0524158941511385,0.117695042669755,-0.31114825613412,-0.0709665213541436,-0.286304185156641,0.150559676575381,0.01292617444427,-1.399730246491,-0.00868224309980088,-0.279283757478869
"Q13790",-0.696657605512669,-0.184424571137427,0.34255474547732,0.181420640280142,0.488515008957812,0.273814244587037,0.253384235800074,-1.11091590140185,0.498761465671852,0.220329954879556,-0.0130430374755989,-0.0528949484321255,-0.715485866755755,-0.569179503480228,0.227741075839128,-0.442222328605074,0.0989584800881688,0.266636642513989,-0.0513991525066443,-0.0291463456595165,-0.526992432083826,0.130930869826449,0.00863030514344006,0.108357178090419,-0.309359421384307,-0.0724827538015237,-0.2688167584278,-0.163267919540864,-0.547931769776189,-0.0558912008920452,0.0799753767205959,0.137503523749935,0.111031312388744,-0.288064643021078,-0.219269963523624,-0.281035664240461,-0.461958546666336,-0.514573172829758,-0.481968507397831,-0.481968507397831,-0.22431729826094,-0.318325858207167,-0.496142467422571,-0.0664273617389761,-0.62148837674627,0.0524158941511385,0.242450073677701,-0.220950447162541,-0.263611599296539,-0.309359421384307,-0.282789700980404,-0.347398782403481,0.16478627814334,0.11503324294624,0.347098670622268,0.259423152281415,-0.334607228958109,-0.0573916638883367,-0.00288827932482651,0.480265122054463,-0.0174170530774094,-0.036525876025114,-0.00433459026389113,0.200378797984026,-0.329159664118438,-0.360304766600418,-0.793356776016605,-0.0588936890535686,-0.0846703239869906,-0.227692025041597,-0.236163541109049,-0.588573754273535,0.177598929327733,0.0454429707611671,-0.176250639691727,-0.0923401721467106,-0.101598140007807,-0.0380063225797449,0.593592805864596,0.10969486482593,0.037030730944967,-0.231074664436249,-0.0938790470029001,-0.253257284222264,-0.131313234677865
"P41222",0.141432790929296,0.0157829972409275,0.187767747046025,0.0786098346963665,-0.281035664240461,0.0579700686373299,1.16864203555884,-0.036525876025114,0.0440443327060212,0.0328061450832415,0.292781749227846,-0.134477040860036,0.191562650700756,-0.0908029370083126,-0.253257284222264,-0.194294815161489,-0.0785636691937021,0.0510240030244669,-0.0558912008920452,-0.446148031818874,0.124328135002202,0.272620454662992,-0.0800879113226919,0.063502942306158,-0.109358756036556,-0.197599959885161,-0.0740005814437769,-0.286304185156641,-0.263611599296539,0.220329954879556,-0.219269963523624,0.0538064436957938,-0.286304185156641,-0.736965594166206,-0.168122758808327,-0.163267919540864,-0.0528949484321255,0.168642035558839,-0.182786075741673,-0.104697378666693,-0.261880711217424,-0.265344566520995,-0.349235440883098,-0.286304185156641,0.0717626693000913,0.10969486482593,-0.340075441597622,0.764685852522134,0.414676780426886,-0.0115879742752118,-0.24297675349254,-0.2688167584278,-0.163267919540864,-0.15360697914764,-0.388355456626338,0.673556423990145,-0.161653263478769,0.158337027167101,-0.0306192350583921,-0.336427664582477,-0.450084446378045,-0.217591435072627,0.094911647025467,-0.682695931638085,-0.237863830098888,0.13224779829844,0.0908534304511135,0.134878054343112,-0.0203404482841755,-0.166502663140165,-0.136061549576028,-0.0862010350493039,-0.332789087519129,-0.272297327162762,0.260627908126699,0.269033146455237,-0.121863233373052,-0.253257284222264,-0.205896101440252,-0.332789087519129,-0.026205070347394,-0.163267919540864,-0.104697378666693,-0.307572801910292,-0.0800879113226919
