"","set1_126","set1_127N","set1_127C","set1_128N","set1_128C","set1_129N","set1_129C","set1_130N","set1_130C","set1_131N","set1_131C","set1_132N","set1_132C","set1_133N","set1_133C","set1_134N","set2_126","set2_127N","set2_127C","set2_128N","set2_128C","set2_129N","set2_129C","set2_130N","set2_130C","set2_131N","set2_131C","set2_132N","set2_132C","set2_133N","set2_133C","set2_134N","set3_126","set3_127N","set3_128N","set3_129N","set3_129C","set3_130N","set3_131N","set3_132N","set3_133N","set3_134N"
"P06733",6.59395128394841,6.67101024127845,6.66106547980695,6.85049941375812,6.60436789989375,6.71836162613835,6.50937914891469,6.69488019279919,6.12928301694497,6.51254295509686,6.70597790168252,6.75888943272096,6.60733031374961,6.78659636189081,6.66959375118833,6.70043971814109,6.57591736111815,6.75755668893945,6.35226417325832,6.94251450533924,6.14974711950468,6.78004757606187,6.36806987653208,7.17791779219584,6.21140163741847,7.1333991254172,6.11894107272351,7.06177619758669,5.96347412397489,6.81762325751143,6.08746284125034,6.93781516880342,7.16087986183931,6.53449743373817,6.57893871309339,6.48220292629596,6.70873904135958,7.59245703726808,6.65821148275179,6.8814199080924,6.48864353985378,6.36806987653208
"Q99714",6.58195375084882,6.6724253419715,6.71149490665009,6.73741636593706,6.59395128394841,6.5909612413426,6.82145511910246,6.59991284218713,6.45450493755737,6.4708621994137,6.80606622608903,6.70597790168252,6.61323695471633,6.64673869830785,6.60288440871842,6.63662462054365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P35232",6.53760669149529,6.65535182861255,6.74819284958946,6.83289001416474,6.37155886261196,6.62058641045188,6.77214959078454,6.74011804283313,6.6667565918848,6.80348537559595,6.71149490665009,6.53760669149529,6.58496250072116,6.59991284218713,6.61028665708102,6.4245862262511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A0A0C4DH38",6.54689445988764,6.22110372536788,6.87159726561385,6.93428059364002,6.83162393682075,6.78659636189081,6.81121411751324,6.10013667128545,6.36457243229586,6.93428059364002,6.68369645430652,6.49505552836802,6.13955135239879,6.84423498775875,6.81121411751324,6.52199295640167,6.82017896241519,6.34872815423108,6.69488019279919,6.75488750216347,6.35755200461808,6.77610398807316,6.80219321694183,6.54997714277182,6.69209237542757,6.80219321694183,6.55612281784117,6.76950729143624,6.43128865429159,6.80606622608903,6.54070926267143,6.45285896471381,6.98641093525204,6.44294349584873,6.55918586578773,7.07788386443832,6.1106138055009,7.10118781525974,6.51412226017071,6.31650781910311,7.0574502721839,6.36457243229586
"P08253",6.35931031689044,6.5668151540109,6.88874324889826,6.85549144310187,6.32732808262995,6.76155123244448,6.8008998999203,6.66249036391378,6.34518344718767,6.47248777146274,6.4093909361377,6.60139939053183,6.74550626586916,6.73470962022584,7.00562454919388,6.53605290024021,6.8592241619782,6.76553474636298,6.91049283228871,6.69209237542757,6.64673869830785,6.68650052718322,6.36632221424582,6.56833618213375,6.46597446450407,6.4446008137115,6.72246602447109,6.84297883178833,6.48542682717024,6.53449743373817,6.50937914891469,6.66533591718518,7.03232128705788,7.20163386116965,6.68790052248075,7.63226821549951,6.76022094646651,7.12722055048807,7.56985560833095,6.37330019660839,7.35138098067433,7.13750352374993
"Q8TAQ9",6.57742882803575,6.85174904141606,6.22496636500027,6.50462039240355,6.89117612475454,6.79960542245267,6.75355105460065,6.62058641045188,6.36457243229586,6.06824086131282,6.656782364219,6.59395128394841,6.7983097824546,6.58044701959866,7.01457846492289,6.69627208392586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.65105169117893,6.62205181945638,6.83035674741922,6.77610398807316,6.74550626586916,6.58345891013077,6.57591736111815,6.73470962022584,6.78528898070402,6.70597790168252
"Q14974",6.59693514238723,6.65391987311942,6.81506301719287,6.85299758761332,6.52356195605701,6.56224242422107,6.71973105674985,6.57440430902258,6.63517394667492,6.49024921062709,6.58345891013077,6.52356195605701,6.5668151540109,6.42794133250948,7.03011533090807,6.61618123133188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P14151",6.65391987311942,6.74416109557041,6.62789861587175,6.81378119121704,6.57591736111815,6.44128427192704,6.96578428466209,6.43462822763672,6.53760669149529,6.67383905599044,6.62058641045188,6.5713734359732,6.67101024127845,6.61911951145322,6.09381367340273,7.02125762056052,6.5453506448223,6.6906964439777,6.40087943628218,7.14159627838382,6.5438051759644,6.47411151394241,6.65391987311942,6.60139939053183,6.40087943628218,6.68369645430652,6.83035674741922,7.01457846492289,6.36106648879432,6.40087943628218,6.63372181264101,6.66106547980695,6.32732808262995,6.39059890555246,7.2240016741981,5.93310047493137,6.12101540096137,6.40087943628218,6.26303440583379,6.64817779572482,5.81249822533356,6.16591193893569
"P24534",6.52042224852645,6.81634370528486,6.63226821549951,6.53138146051631,6.72109918870718,6.44128427192704,6.85299758761332,6.76818432477693,6.08533966935737,6.22110372536788,6.68929916053589,6.80348537559595,6.62351574149055,6.51096191927738,6.91886323727459,6.88874324889826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P60866",6.52199295640167,6.54689445988764,6.67525138605026,6.91767043436176,6.45450493755737,6.86666075081999,6.5298209465287,6.75755668893945,6.58044701959866,6.66391384211598,6.51254295509686,6.61470984411521,6.64241277290506,6.66249036391378,6.68229237143083,6.58496250072116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O43809",6.28169825009883,6.75888943272096,6.44128427192704,6.91049283228871,6.35402893805439,6.70735913208088,7.16992500144231,6.49345520092618,6.16791986555194,6.70873904135958,6.77610398807316,6.97956810009519,6.30924896081662,6.8703647195834,6.28540221886225,6.6409679104499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q99471",6.56376827845203,6.62643913669732,6.69348695749933,6.59991284218713,6.68929916053589,6.53915881110803,6.80864246791806,6.8008998999203,6.19179950106508,6.33091687811462,6.99661471481536,6.68369645430652,6.71287086768991,6.49984588708321,6.81634370528486,6.55458885167764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P24752",6.85549144310187,6.50937914891469,6.66106547980695,6.83920378809694,6.56833618213375,6.73063995591679,6.4870360800319,6.65535182861255,6.36457243229586,6.78528898070402,6.68229237143083,6.70597790168252,6.55612281784117,6.34163000932991,6.74953426766926,6.6906964439777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9UEW3",6.5909612413426,6.69905184401685,6.92005505480697,7.03672310600552,6.54997714277182,6.74550626586916,6.08108392868763,6.53605290024021,6.73470962022584,6.64385618977472,6.55305325276641,6.32373033752135,6.51569983828404,6.81378119121704,6.80992886572143,6.47735352663456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P62826",6.52042224852645,6.43295940727611,6.58796498888268,7.25644459647344,6.57893871309339,6.65535182861255,6.61470984411521,6.53138146051631,6.25550073314839,6.44625622988956,6.85299758761332,6.65105169117893,6.52042224852645,6.86294724802092,6.52669484554198,6.72109918870718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P31939",6.6724253419715,6.65105169117893,6.52356195605701,6.877744249949,6.27984269352035,6.61028665708102,6.67525138605026,6.96462966672059,6.8801957289431,6.6667565918848,6.64385618977472,6.62058641045188,6.50462039240355,6.72109918870718,6.27612440527424,6.55458885167764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P10599",6.56224242422107,6.64817779572482,6.67383905599044,6.81121411751324,6.65391987311942,6.76155123244448,6.51569983828404,6.71011763204345,6.0746766862945,6.34163000932991,6.67525138605026,6.74819284958946,6.69488019279919,6.81762325751143,6.67666233485797,6.76420813013995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P02743",6.42794133250948,6.74953426766926,6.63372181264101,6.24792751344359,7.07146236255662,6.73606362787181,6.82654848729092,6.51096191927738,5.22881869049588,5.62351574149055,6.54070926267143,6.74281466986289,7.1568415245884,6.49505552836802,6.99095486039699,7.11165734626313,7.00786824333334,6.70873904135958,6.93428059364002,6.762880292917,6.44294349584873,7.0574502721839,6.2364926183813,6.52825874275841,6.60139939053183,6.92005505480697,6.68229237143083,6.69209237542757,6.34695688937888,6.55918586578773,6.24982454861618,6.16390121381454,6.87897051015108,7.03562390973072,6.83794324189103,6.67383905599044,7.24412594328373,6.61911951145322,6.38024459047818,6.55765515472542,6.03342300153745,6.71561885907482
"Q12860",6.39403389536778,6.67525138605026,6.74819284958946,6.82908844400489,6.6409679104499,6.58345891013077,6.456149034648,6.95419631038687,6.82527683005487,6.75755668893945,6.62058641045188,6.90448409790142,6.51727569320958,6.56985560833095,6.28540221886225,6.33449676839042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P35527",6.36282052553426,6.53915881110803,6.59544398458948,7.36282052553426,7.17592374206376,6.4245862262511,6.11894107272351,6.29462074889163,6.26115467261557,6.57742882803575,6.24792751344359,7.03011533090807,6.52042224852645,6.81506301719287,6.51569983828404,6.78135971352466,7.22496636500027,7.56909609526214,6.60139939053183,6.83541884047548,5.93545974780529,6.22303633790187,6.52512925120397,6.79571500650173,8.07628116657949,6.34340782229781,6.19574129324645,6.15380533607904,4.92599941855622,5.66391384211598,5.8923910259134,6.21140163741847,6.64529816394863,7.67807190511264,6.93073733756289,6.13955135239879,6.37330019660839,7.03121873061072,6.22881869049588,7.08001802908917,7.3371758685863,6.49984588708321
"P23142",6.39403389536778,6.71149490665009,6.97384083953315,7.17990909001493,6.28169825009883,6.58044701959866,6.42290574261218,6.5894638929561,6.81506301719287,6.94485844580754,6.60139939053183,6.65105169117893,6.39574832817903,6.94368695159709,5.84799690655495,6.43462822763672,6.90689059560852,6.96693797927846,6.95768248616512,6.62935662007961,6.62497817956904,6.4757334309664,6.23457795978457,6.60880924267552,6.38370429247405,6.61618123133188,6.8814199080924,6.56985560833095,6.59544398458948,6.51884982870769,6.36632221424582,6.72383156649532,6.7983097824546,6.92124588858559,6.39917109381982,7.03232128705788,6.69905184401685,6.80348537559595,7.24412594328373,6.54843662469604,7.16892278185294,7.12825215227739
"P41222",6.31650781910311,6.8703647195834,6.5668151540109,7.07681559705083,6.27426166125705,6.57440430902258,7.00337736020232,6.4594316186373,6.66106547980695,6.48220292629596,6.81121411751324,6.73606362787181,6.19179950106508,6.87405920314115,6.24031432933371,6.76818432477693,7.10013667128545,6.60288440871842,7.2364926183813,6.78659636189081,6.48220292629596,6.16390121381454,6.4262647547021,6.19377174339668,6.62205181945638,6.4757334309664,7.11165734626313,6.64241277290506,6.51096191927738,6.29462074889163,6.4643415327611,6.64961545906341,7.03562390973072,7.21140163741847,7.32463061526719,7.25738784269265,6.90689059560852,6.97039353791468,7.21042783040149,7.26397335480341,7.28355142317431,7.09169983413681
"P62269",6.58496250072116,6.70182625841205,6.76950729143624,6.88264304936184,6.59245703726808,6.66106547980695,6.4966540825935,6.64817779572482,6.51096191927738,6.56985560833095,6.55151601762801,6.62935662007961,6.74416109557041,6.67383905599044,6.57591736111815,6.65391987311942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P14209",6.40599235967584,6.10643207781693,7.03452387533439,7.31650781910311,6.56376827845203,6.84674402324487,4.77610398807316,7.07253459972295,6.59544398458948,6.78528898070402,6.41616416473313,6.876516946565,6.63517394667492,6.98185265328974,6.40599235967584,5.99774402605963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.16390121381454,7.31560245663795,7.01122725542325,6.95768248616512,6.83668159332712,7.04111153536915,7.31379002544369,6.69348695749933,6.79181407116183,6.98754825895374
"Q16706",6.53449743373817,6.80348537559595,6.6724253419715,6.93191939010004,6.58345891013077,6.60584986719498,6.65963918701565,6.54070926267143,6.43629511983936,6.4757334309664,6.77478705960117,6.4446008137115,6.53449743373817,6.87282875953489,6.68509917200661,6.63081315229913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9Y5C1",6.36106648879432,6.67807190511264,6.5453506448223,6.87897051015108,6.48381577726426,6.7983097824546,6.75622271284729,6.79960542245267,6.4870360800319,6.5298209465287,6.71011763204345,6.81890167588564,6.78135971352466,6.39059890555246,6.51884982870769,6.62497817956904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P47914",6.60288440871842,6.57893871309339,6.70873904135958,6.96462966672059,6.33985000288462,6.52356195605701,6.67666233485797,6.89117612475454,6.61176256006487,6.37503943134692,6.64529816394863,6.61323695471633,6.73199778664374,6.77082904603249,6.43295940727611,6.68929916053589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P06748",6.57591736111815,6.6409679104499,6.68650052718322,6.78267065867701,6.69766263347052,6.69766263347052,6.57288966842058,6.72109918870718,6.71973105674985,6.61470984411521,6.5713734359732,6.67101024127845,6.54225804976692,6.64673869830785,6.40769264866568,6.71011763204345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P49755",6.4757334309664,6.45285896471381,6.5438051759644,7.06285565520599,6.78920757534734,6.61323695471633,6.68229237143083,6.6724253419715,6.33985000288462,6.58496250072116,6.48381577726426,6.77873424411784,6.69209237542757,6.60139939053183,6.62205181945638,6.75355105460065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00746",6.35579154675365,6.75622271284729,6.68088692071969,6.66249036391378,6.5713734359732,6.99322146736894,6.81249822533356,6.46270675067016,7.0389189892923,6.62058641045188,6.70597790168252,6.40769264866568,6.36981542428391,6.63807383718072,6.38024459047818,6.61618123133188,6.65535182861255,6.58496250072116,7.25077213159993,6.61911951145322,6.43962313755712,6.47897180503294,6.56833618213375,6.52669484554198,6.52825874275841,6.5453506448223,7.18982455888002,6.50620838930675,6.38543103719352,6.55918586578773,6.50303064564116,6.62205181945638,6.36457243229586,6.3327079336406,6.32732808262995,6.70043971814109,6.11894107272351,6.39746072605472,6.58195375084882,6.29829173062012,6.9518675043269,6.40258575823259
"P02649",6.59842476052772,6.73606362787181,6.5909612413426,6.36632221424582,6.57591736111815,6.44790974874208,6.63517394667492,7.25644459647344,6.4262647547021,7.00337736020232,6.67666233485797,6.74011804283313,6.79181407116183,6.32553033156756,6.38715571766298,6.39746072605472,7.17292748960384,7.05853297020161,6.58195375084882,6.47897180503294,6.53294028837287,6.65963918701565,6.55458885167764,6.37155886261196,6.3037807481771,6.92955431573285,7.3389591754152,6.38370429247405,6.47735352663456,5.99095486039699,6.38887833881199,6.39231742277876,6.91528186586766,7.05853297020161,6.49825086752783,7.16390121381454,7.01903466936434,6.84799690655495,6.90689059560852,5.97956810009519,6.83035674741922,7.09908476089186
"Q6P2Q9",6.30560578958543,6.69627208392586,6.46270675067016,6.73741636593706,6.36106648879432,7.19672506078603,6.68790052248075,6.75221336786514,6.82654848729092,6.51254295509686,6.78004757606187,6.85174904141606,6.41953889151378,6.73606362787181,5.83289001416474,6.68790052248075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9H4A6",6.98868468677217,6.55458885167764,6.62058641045188,7.14669594803066,6.43295940727611,7.09169983413681,5.13750352374993,6.62058641045188,6.51254295509686,7.04330075436418,5.91886323727459,6.63952159951083,6.91647664443772,6.71287086768991,6.62497817956904,6.21916852046216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q14623",6.82654848729092,6.68088692071969,6.58646452588639,6.6409679104499,6.61911951145322,6.78135971352466,6.58044701959866,6.66959375118833,7.0389189892923,6.57893871309339,6.51884982870769,6.42794133250948,6.84674402324487,6.61028665708102,6.1168637576909,6.57288966842058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P26572",6.54070926267143,6.50303064564116,6.32373033752135,6.54070926267143,6.66249036391378,6.86913111964429,7.0574502721839,6.77478705960117,7.05961485629722,6.53138146051631,6.91528186586766,6.41447383643093,6.43629511983936,6.51727569320958,6.56833618213375,6.26865895502767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P08670",6.57591736111815,6.68929916053589,6.67525138605026,6.90207357931074,6.55151601762801,6.83415498140132,6.51096191927738,6.62497817956904,6.4966540825935,6.76420813013995,6.56529252058102,6.66533591718518,6.64241277290506,6.67101024127845,6.55918586578773,6.50303064564116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P09486",6.96578428466209,6.67525138605026,6.57440430902258,6.68929916053589,6.79571500650173,6.57440430902258,6.32012359804061,6.7292808460274,6.52042224852645,6.21916852046216,6.85798099512757,6.76686014382955,6.4245862262511,6.56833618213375,6.82781902461732,6.5894638929561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.78528898070402,7.01346225980656,6.30742852519225,6.28355142317431,6.57742882803575,6.95768248616512,6.59245703726808,6.52042224852645,6.72383156649532,6.38715571766298
"P61247",6.52356195605701,6.82145511910246,6.78004757606187,6.99887245399427,6.36457243229586,6.79960542245267,5.71424551766612,7.01010845347429,6.4245862262511,6.73335434061383,6.24982454861618,6.47735352663456,7.05961485629722,6.762880292917,6.54843662469604,6.4708621994137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q92820",6.6667565918848,6.50303064564116,6.74953426766926,6.59991284218713,6.5438051759644,6.60733031374961,7,6.68229237143083,6.56985560833095,6.52669484554198,6.84297883178833,6.69488019279919,6.63226821549951,6.71561885907482,6.45779126025604,6.38887833881199,6.73335434061383,6.66106547980695,6.69348695749933,6.59395128394841,6.67666233485797,6.53605290024021,6.71287086768991,6.47248777146274,6.79311555527435,6.65391987311942,6.55151601762801,6.61176256006487,6.68369645430652,6.58646452588639,6.74550626586916,6.55458885167764,7.30924896081662,6.54225804976692,6.97498811199193,6.83162393682075,7.00786824333334,7.18685706717715,6.78920757534734,6.81506301719287,6.86789646399265,6.91767043436176
"Q14126",6.69209237542757,6.41953889151378,6.55612281784117,7.07574653806091,6.47897180503294,6.58044701959866,6.88874324889826,6.60288440871842,6.64385618977472,6.40429006444484,6.74146698640115,6.62789861587175,6.44294349584873,6.9898202201176,6.28909670241999,6.62351574149055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75488750216347,6.91049283228871,6.83289001416474,6.81249822533356,6.56833618213375,6.99887245399427,6.78659636189081,6.76818432477693,7.00337736020232,6.70043971814109
"O75144",6.21334728173344,6.32912359629157,6.66249036391378,6.92124588858559,7.05419729438881,6.39231742277876,6.95535930524299,6.64961545906341,7.57213175138666,6.42122329922514,6.64673869830785,6.82781902461732,6.06177619758669,6.35226417325832,6.10643207781693,6.21140163741847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P01024",6.6724253419715,6.81249822533356,6.39746072605472,6.52512925120397,6.97269265400426,6.78920757534734,6.61028665708102,6.55612281784117,6.24792751344359,6.13750352374993,6.57440430902258,6.60288440871842,6.73063995591679,6.71561885907482,6.91528186586766,6.78528898070402,6.91528186586766,6.83415498140132,6.58796498888268,6.57591736111815,6.77873424411784,6.69766263347052,6.93899143877554,5.97269265400426,6.82400405093315,6.69627208392586,6.56071495447448,6.54689445988764,6.68650052718322,6.63372181264101,6.76155123244448,5.87528859822269,6.51884982870769,6.47897180503294,6.61765111942733,6.76818432477693,6.85174904141606,6.44625622988956,6.50937914891469,6.68929916053589,6.52669484554198,6.70735913208088
