"lrp","spearman_corr","p_value","adjusted_p_value","CI_lower","CI_upper","Tot_sample_size","file"
"TF_TFRC",-0.393406593406593,0.165148135976131,0.493761224309655,-0.758062626462445,0.187995441885897,14,"sahin_2022_matrix copy_new copy.csv"
"CALR_LRP1",0.371428571428571,0.497222222222222,0.847305889402755,-0.651930762880554,0.902311792836767,6,"sahin_2022_matrix copy_new copy.csv"
"F9_LRP1",0.321428571428571,0.497619047619048,0.847305889402755,-0.587295963984554,0.858190190817822,7,"sahin_2022_matrix copy_new copy.csv"
"VWF_GP1BA",0.602941176470588,0.0153604624690915,0.125318393609208,0.133263862251606,0.840023595931806,16,"sahin_2022_matrix copy_new copy.csv"
"SERPINA1_LRP1",0.0357142857142857,0.963492063492064,1,-0.738525851563551,0.766890987429896,7,"sahin_2022_matrix copy_new copy.csv"
"A2M_LRP1",0.107142857142857,0.83968253968254,1,-0.707097424498031,0.792682737021396,7,"sahin_2022_matrix copy_new copy.csv"
"C4BPA_LRP1",0.357142857142857,0.444444444444444,0.79188513149341,-0.562263333565372,0.867732568766463,7,"sahin_2022_matrix copy_new copy.csv"
"CFH_SELL",-0.0839160839160839,0.800197517952335,1,-0.625275556525722,0.517575044190427,12,"sahin_2022_matrix copy_new copy.csv"
"FCN2_LRP1",0.428571428571428,0.353571428571429,0.701793818889129,-0.506158050404331,0.885872126785495,7,"sahin_2022_matrix copy_new copy.csv"
"LTF_LRP1",0.142857142857143,0.802777777777778,1,-0.762445559218345,0.851378381935664,6,"sahin_2022_matrix copy_new copy.csv"
"C1QB_LRP1",0.785714285714285,0.048015873015873,0.245123834228893,0.0146725323012134,0.962191197499645,7,"sahin_2022_matrix copy_new copy.csv"
"F11_GP1BA",0.357142857142857,0.191620173026865,0.526026630292667,-0.202118946283764,0.729025832264301,15,"sahin_2022_matrix copy_new copy.csv"
"F12_GP1BA",0.323529411764706,0.221281258265301,0.570375266884234,-0.215370568999621,0.700558276107373,16,"sahin_2022_matrix copy_new copy.csv"
"SERPINC1_LRP1",0.0714285714285714,0.906349206349206,1,-0.723229767122773,0.780082020793965,7,"sahin_2022_matrix copy_new copy.csv"
"APOA1_LRP1",-0.142857142857143,0.782539682539683,1,-0.804739422234107,0.690047128548615,7,"sahin_2022_matrix copy_new copy.csv"
"VIM_CD44",0.0666666666666667,0.880092592592593,1,-0.627664414586943,0.697672331651438,9,"sahin_2022_matrix copy_new copy.csv"
"APOA2_LRP1",-0.214285714285714,0.661507936507936,0.970077232715703,-0.827383452624178,0.652810066232131,7,"sahin_2022_matrix copy_new copy.csv"
"APOA4_LRP1",0.571428571428571,0.2,0.539917695473251,-0.360934140615532,0.918914351124975,7,"sahin_2022_matrix copy_new copy.csv"
"APOC2_LRP1",0.0357142857142857,0.963492063492064,1,-0.738525851563551,0.766890987429896,7,"sahin_2022_matrix copy_new copy.csv"
"HPX_LRP1",0.642857142857143,0.138888888888889,0.441539048810672,-0.264113531669692,0.934075682661307,7,"sahin_2022_matrix copy_new copy.csv"
"PKM_CD44",-0.209090909090909,0.539113807034715,0.878655049477697,-0.713716166063609,0.455157201337616,11,"sahin_2022_matrix copy_new copy.csv"
"CRISP3_A1BG",-0.0857142857142857,0.919444444444444,1,-0.83636107137737,0.783446247281382,6,"sahin_2022_matrix copy_new copy.csv"
"SERPINF1_PLXDC2",-0.456043956043956,0.119748804774774,0.413943431032313,-0.798006148793744,0.14545289467446,13,"sahin_2022_matrix copy_new copy.csv"
"SRGN_CD44",0,1,1,-0.664121707926797,0.664121707926797,9,"sahin_2022_matrix copy_new copy.csv"
"TIMP1_LRP1",0.214285714285714,0.661507936507936,0.970077232715703,-0.652810066232131,0.827383452624178,7,"sahin_2022_matrix copy_new copy.csv"
"ALB_VCAM1",-0.595238095238095,0.132291666666667,0.433916666666667,-0.908653239538941,0.229157328333603,8,"sahin_2022_matrix copy_new copy.csv"
"F9_GP1BA",0.305882352941176,0.248661114186613,0.604154410764512,-0.233412810238491,0.690754057976246,16,"sahin_2022_matrix copy_new copy.csv"
"FBLN1_APP",-0.117857142857143,0.67630520176269,0.980858466041692,-0.591513616178203,0.423208905565235,15,"sahin_2022_matrix copy_new copy.csv"
"IGFBP3_CD44",-0.232843137254902,0.367008292811231,0.713611548662646,-0.637374618343808,0.285725245858694,17,"sahin_2022_matrix copy_new copy.csv"
"LBP_CD14",0.657142857142857,0.00952743058213891,0.0892856351697589,0.195939028008928,0.869271733498485,15,"sahin_2022_matrix copy_new copy.csv"
"PF4V1_F2",0.257142857142857,0.658333333333333,0.970077232715703,-0.713488251775417,0.878445370125659,6,"sahin_2022_matrix copy_new copy.csv"
"IGF2_IGF2R",-0.417751329135101,6.95101918887748e-05,0.00260563919308779,-0.577644260660096,-0.222263914370781,85,"shen_2020_cell_matrix_new copy.csv"
"FN1_ITGB1",-0.0736238012534924,0.638930273257386,0.959126451388662,-0.36511783099344,0.232675953175594,43,"shen_2020_cell_matrix_new copy.csv"
"VCAM1_ITGB1",-0.0207664716024936,0.894844821851915,1,-0.318897893918622,0.28155971776535,43,"shen_2020_cell_matrix_new copy.csv"
"COL18A1_ITGB1",-0.0352639130106471,0.82237085145206,1,-0.331716941458576,0.268307173744273,43,"shen_2020_cell_matrix_new copy.csv"
"TF_TFRC",0.0789552114921652,0.47258743320416,0.816910029464899,-0.136926396276758,0.286814484305576,85,"shen_2020_cell_matrix_new copy.csv"
"COL6A3_ITGB1",0.17738342470639,0.255138125616896,0.60967182764875,-0.131955434966744,0.451884346795854,43,"shen_2020_cell_matrix_new copy.csv"
"FGA_ITGA2B",-0.465173567168409,0.000266501753884969,0.00624375537673356,-0.644864733175018,-0.228894668138969,57,"shen_2020_cell_matrix_new copy.csv"
"FN1_CD44",0.110537296089031,0.313884536366893,0.669620344249372,-0.105712503190481,0.315619712251899,85,"shen_2020_cell_matrix_new copy.csv"
"FN1_ITGB3",0.464148877941981,0.0136628199122815,0.117050460079821,0.101646108759781,0.709404458773806,28,"shen_2020_cell_matrix_new copy.csv"
"NCAM1_FGFR1",0.117857142857143,0.67630520176269,0.980858466041692,-0.423208905565235,0.591513616178203,15,"shen_2020_cell_matrix_new copy.csv"
"NID1_ITGB3",-0.257799671592775,0.184727839604294,0.518423355520082,-0.572321743497042,0.132237871974876,28,"shen_2020_cell_matrix_new copy.csv"
"PROC_PROCR",0.12824484175986,0.242125797430614,0.593773918184983,-0.0880218546638312,0.331607591407659,85,"shen_2020_cell_matrix_new copy.csv"
"PROS1_AXL",-0.41978021978022,0.136724305031459,0.438587501714606,-0.770773749440554,0.158328323071705,14,"shen_2020_cell_matrix_new copy.csv"
"SERPINE1_LRP1",0.133929729028912,0.320598136823617,0.677334549939752,-0.132392136930138,0.380172045329126,57,"shen_2020_cell_matrix_new copy.csv"
"TNC_ITGB1",-0.115489874110564,0.556913854443264,0.886736622608692,-0.466714480237353,0.271167922544433,28,"shen_2020_cell_matrix_new copy.csv"
"VTN_ITGB3",0.153804050355774,0.432875280467213,0.776925263984929,-0.235313142232465,0.496144727605396,28,"shen_2020_cell_matrix_new copy.csv"
"ANGPTL3_ITGB3",-0.384562751651113,0.043321397817775,0.23576668300559,-0.658564569989425,-0.00628892668567935,28,"shen_2020_cell_matrix_new copy.csv"
"CALR_LRP1",0.138268563907586,0.305026168816433,0.665880754554342,-0.12808448375234,0.38391444252733,57,"shen_2020_cell_matrix_new copy.csv"
"COL6A1_ITGB1",0.330212187570792,0.0305713473285039,0.193766220748778,0.0292294497716272,0.57101850045528,43,"shen_2020_cell_matrix_new copy.csv"
"F9_LRP1",-0.144681038251596,0.186465985130399,0.519412680448161,-0.346344553509978,0.0714774821707537,85,"shen_2020_cell_matrix_new copy.csv"
"FBN1_ITGB1",-0.014234472352982,0.927813867312461,1,-0.313086322660136,0.287493285113863,43,"shen_2020_cell_matrix_new copy.csv"
"FBN1_ITGB3",-0.0224442317689617,0.909742753467141,1,-0.391885048877933,0.353957099822244,28,"shen_2020_cell_matrix_new copy.csv"
"FGA_ITGB3",-0.480361301884486,0.00967542893620336,0.0900295231510554,-0.719472755223625,-0.121955401336578,28,"shen_2020_cell_matrix_new copy.csv"
"HSPG2_ITGB1",0.291614754615655,0.057779540014774,0.26181563531448,-0.0130381891271109,0.541839607690621,43,"shen_2020_cell_matrix_new copy.csv"
"MMP9_LRP1",-0.107570383047594,0.327129197600767,0.68155930235023,-0.312929570877391,0.108663170561341,85,"shen_2020_cell_matrix_new copy.csv"
"VWF_GP1BA",-0.140849749850377,0.198525487847661,0.538151735653163,-0.342918161868342,0.0753447252448479,85,"shen_2020_cell_matrix_new copy.csv"
"C1QA_CD93",0.112276984072732,0.410017198169233,0.751316430164851,-0.156200788465399,0.363535186019873,56,"shen_2020_cell_matrix_new copy.csv"
"CD14_ITGB1",-0.0387795947056391,0.804990039346908,1,-0.334809239948929,0.265075937822254,43,"shen_2020_cell_matrix_new copy.csv"
"EFEMP1_EGFR",0.230816604780711,0.228334737355254,0.577216137591703,-0.152257235732392,0.547854623996715,29,"shen_2020_cell_matrix_new copy.csv"
"F13A1_ITGB1",0.11568375745677,0.460076242133154,0.808450398570385,-0.192633483351363,0.400902942612352,43,"shen_2020_cell_matrix_new copy.csv"
"F8_LRP1",0.604395604395604,0.0321195118097018,0.197844129081356,0.0550100693723068,0.860341013173045,13,"shen_2020_cell_matrix_new copy.csv"
"FBLN1_ITGB1",0.241542063821198,0.118658275470821,0.413943431032313,-0.0662646983412456,0.503088816507598,43,"shen_2020_cell_matrix_new copy.csv"
"FGB_ITGA2B",-0.455153862418172,0.00037467949265186,0.00805868023539739,-0.637431397141821,-0.216899802788523,57,"shen_2020_cell_matrix_new copy.csv"
"FGG_ITGA2B",-0.391456538062318,0.00260286643446721,0.0352057810517627,-0.589396732539031,-0.142333517716461,57,"shen_2020_cell_matrix_new copy.csv"
"LAMB1_ITGB1",0.295566502463054,0.119574670347301,0.413943431032313,-0.0847996879373726,0.593956599119769,29,"shen_2020_cell_matrix_new copy.csv"
"LGALS3BP_ITGB1",0.0767168800335334,0.624867184560482,0.942815005068347,-0.229766457107681,0.367778895799443,43,"shen_2020_cell_matrix_new copy.csv"
"MMP9_CD44",-0.103253009698488,0.347029148705554,0.699352862802196,-0.309009089975316,0.112950068167929,85,"shen_2020_cell_matrix_new copy.csv"
"SERPINA1_LRP1",0.0870691129915855,0.428151768855519,0.770748499503117,-0.128948024169313,0.294250817319071,85,"shen_2020_cell_matrix_new copy.csv"
"SERPING1_SELP",-0.36303652331146,0.202031069583299,0.54316549855182,-0.743100283057168,0.220836537432955,14,"shen_2020_cell_matrix_new copy.csv"
"TIMP2_ITGB1",0.129195454465921,0.408976723460807,0.751316430164851,-0.179546455258402,0.412218583321754,43,"shen_2020_cell_matrix_new copy.csv"
"A2M_LRP1",0.197822762356079,0.0695529235343964,0.294365921539123,-0.0171520254639005,0.393327033586453,85,"shen_2020_cell_matrix_new copy.csv"
"C4BPA_LRP1",0.000752460153958296,0.994546802701243,1,-0.212409962581713,0.213837975652802,85,"shen_2020_cell_matrix_new copy.csv"
"CDH1_EGFR",-0.0307957625030796,0.873997647625871,1,-0.392402071159999,0.340028701672178,29,"shen_2020_cell_matrix_new copy.csv"
"CDH1_PTPRM",0.298436107284661,0.0552871627588076,0.259606732707088,-0.00968265180799831,0.549739472620414,42,"shen_2020_cell_matrix_new copy.csv"
"CFH_SELL",-0.154977060523961,0.156706795368895,0.477028574301603,-0.355526122528015,0.0610522775241353,85,"shen_2020_cell_matrix_new copy.csv"
"FCN2_LRP1",0.0291352740785249,0.791246015675787,1,-0.185305887150816,0.240600969891362,85,"shen_2020_cell_matrix_new copy.csv"
"FGL1_EGFR",0.128571428571429,0.648201799187281,0.964626669872119,-0.414553918479554,0.598295424468075,15,"shen_2020_cell_matrix_new copy.csv"
"LIPC_LRP1",-0.0126109118458779,0.93602919339445,1,-0.311638351636415,0.288964512666918,43,"shen_2020_cell_matrix_new copy.csv"
"LTF_LRP1",-0.108528040890859,0.322815705734737,0.679830186073796,-0.31379825057689,0.107711175248038,85,"shen_2020_cell_matrix_new copy.csv"
"MBL2_CD93",0.0149697529052878,0.912803670943977,1,-0.249038032149137,0.276655329379496,56,"shen_2020_cell_matrix_new copy.csv"
"MFAP5_NOTCH1",0.357773918296459,0.018497355633675,0.144455539234414,0.0601014569274639,0.591499249835944,43,"shen_2020_cell_matrix_new copy.csv"
"SERPINE2_LRP1",0.0945054945054945,0.750018295564461,1,-0.461958153486666,0.592886106059475,14,"shen_2020_cell_matrix_new copy.csv"
"C1QB_LRP1",0.207615483128844,0.0565711449364278,0.261067921709621,-0.00699938397578766,0.401875887056008,85,"shen_2020_cell_matrix_new copy.csv"
"CNTN1_NOTCH1",-0.0632787132824889,0.68685740742522,0.982722920983521,-0.356183113136611,0.242367143111344,43,"shen_2020_cell_matrix_new copy.csv"
"CNTN1_NOTCH2",0.312638580931264,0.0986890269551061,0.36784091865085,-0.0663983879506539,0.605803430276861,29,"shen_2020_cell_matrix_new copy.csv"
"COMP_ITGB3",0.148077187646443,0.452058672598213,0.799327464216786,-0.240741445890436,0.491794497925397,28,"shen_2020_cell_matrix_new copy.csv"
"F11_GP1BA",-0.28229206873807,0.00885671251792439,0.0873684723572691,-0.465987354359538,-0.0719243301521723,85,"shen_2020_cell_matrix_new copy.csv"
"F12_CD93",-0.151103971563333,0.26628757107609,0.618934711696095,-0.397029917052817,0.117776274473532,56,"shen_2020_cell_matrix_new copy.csv"
"F12_GP1BA",0.0991733114493878,0.366513346203757,0.713611548662646,-0.116993543249879,0.305298036346887,85,"shen_2020_cell_matrix_new copy.csv"
"FGG_ITGB1",0.0956840243272537,0.541625846620718,0.881488511610364,-0.21180365559374,0.383994017530609,43,"shen_2020_cell_matrix_new copy.csv"
"LAMC1_ITGB1",-0.156043956043956,0.594409707681895,0.91550028940503,-0.630520115041409,0.413332509772452,14,"shen_2020_cell_matrix_new copy.csv"
"MIF_EGFR",0.323076923076923,0.259694006767029,0.610606696914591,-0.262040952543901,0.722857650346359,14,"shen_2020_cell_matrix_new copy.csv"
"SERPINC1_LRP1",-0.186644647339013,0.087198427779546,0.341235500719503,-0.383527748896943,0.0286864825838631,85,"shen_2020_cell_matrix_new copy.csv"
"TFPI_LRP1",0.0821449406884035,0.543539791076818,0.881488511610364,-0.183034223698066,0.334879764332108,57,"shen_2020_cell_matrix_new copy.csv"
"ANG_EGFR",-0.551792096807677,0.00191527531105585,0.0279204578678364,-0.759689920123814,-0.222913889405019,29,"shen_2020_cell_matrix_new copy.csv"
"APOA1_LRP1",-0.0406908851287275,0.711568777842517,0.999596822008775,-0.251405871453293,0.174176525545096,85,"shen_2020_cell_matrix_new copy.csv"
"HSP90AA1_EGFR",0.498901098901099,0.0721393720843511,0.297631623190783,-0.0622173974074592,0.807431439578908,14,"shen_2020_cell_matrix_new copy.csv"
"HSP90B1_LRP1",0.224968729330932,0.0384510032979735,0.216656966253555,0.0111022392626942,0.416943241663754,85,"shen_2020_cell_matrix_new copy.csv"
"LGALS1_ITGB1",-0.240423699323345,0.209008964100699,0.555787620920608,-0.554815054263627,0.142474148601454,29,"shen_2020_cell_matrix_new copy.csv"
"VIM_CD44",-0.177361745402468,0.357345110966618,0.705017722689028,-0.50832667154323,0.20532946937395,29,"shen_2020_cell_matrix_new copy.csv"
"APOA2_LRP1",-0.0331268200602577,0.763433764566564,1,-0.244339127359055,0.181467798451192,85,"shen_2020_cell_matrix_new copy.csv"
"APOA4_LRP1",0.0881236350629956,0.422557496877345,0.76679866653261,-0.127909049100546,0.295215449615836,85,"shen_2020_cell_matrix_new copy.csv"
"APOC2_LRP1",-0.0192904363822328,0.860897326389846,1,-0.23135424068176,0.194744307948372,85,"shen_2020_cell_matrix_new copy.csv"
"HPX_LRP1",-0.0275725593680712,0.802208302463899,1,-0.239135750546642,0.186806739367004,85,"shen_2020_cell_matrix_new copy.csv"
"LUM_ITGB1",0.224521392521646,0.147769527441267,0.460507410933354,-0.0839597918600711,0.489678329010048,43,"shen_2020_cell_matrix_new copy.csv"
"PKM_CD44",0.169824595690624,0.120224241000718,0.413943431032313,-0.0459342824271439,0.368699359684112,85,"shen_2020_cell_matrix_new copy.csv"
"CNTN3_PTPRG",0.362392230025675,0.0580703886253914,0.26181563531448,-0.0190643977196215,0.64396515412357,28,"shen_2020_cell_matrix_new copy.csv"
"CRISP3_A1BG",-0.024269045851919,0.825505849350732,1,-0.236035168483383,0.189976182883682,85,"shen_2020_cell_matrix_new copy.csv"
"MMRN2_CD93",0.530942043044117,0.00024935637711792,0.00594828303234019,0.268491896938729,0.713870676906664,43,"shen_2020_cell_matrix_new copy.csv"
"MRC1_PTPRC",0.235164835164835,0.417483555488169,0.758640477562988,-0.345519197748668,0.675916027432519,14,"shen_2020_cell_matrix_new copy.csv"
"RETN_CAP1",0.239285714285714,0.389234502669614,0.737970617778228,-0.318810508228307,0.664742407647044,15,"shen_2020_cell_matrix_new copy.csv"
"SERPINF1_PLXDC2",0.20408372665709,0.0610035907529883,0.268076429406328,-0.0106661095471763,0.398796585718844,85,"shen_2020_cell_matrix_new copy.csv"
"TLN1_ITGB3",0.412754896434077,0.0290434500924451,0.187799282930721,0.0392706969998695,0.676849266720753,28,"shen_2020_cell_matrix_new copy.csv"
"ALCAM_CHL1",0.277237537321984,0.0385833149687859,0.216656966253555,0.0129442907697885,0.501560162768069,56,"shen_2020_cell_matrix_new copy.csv"
"ALCAM_NRP1",0.377841201279322,0.00409186031712291,0.0488047339642297,0.124237064189878,0.580572434795066,56,"shen_2020_cell_matrix_new copy.csv"
"DSG2_DSC3",0.298850574712644,0.122410782754125,0.417150511619252,-0.089033707472666,0.601002782742981,28,"shen_2020_cell_matrix_new copy.csv"
"MMP2_FGFR1",0.00357142857142857,0.994887248557189,1,-0.509718195028172,0.514798530253383,15,"shen_2020_cell_matrix_new copy.csv"
"PTPRC_MRC1",0.235164835164835,0.417483555488169,0.758640477562988,-0.345519197748668,0.675916027432519,14,"shen_2020_cell_matrix_new copy.csv"
"SRGN_CD44",-0.131859111865752,0.228998857951037,0.577781733907231,-0.334856671072635,0.0843940789709363,85,"shen_2020_cell_matrix_new copy.csv"
"TIMP1_LRP1",0.171792090659221,0.115925984397882,0.409959276361245,-0.0439234382650025,0.370439071474574,85,"shen_2020_cell_matrix_new copy.csv"
"ALB_VCAM1",-0.562058418699518,2.17806379459532e-08,2.19816899885312e-06,-0.690511806105709,-0.393597309700568,85,"shen_2020_cell_matrix_new copy.csv"
"F9_GP1BA",-0.0731616748912884,0.505780138192988,0.85074812988359,-0.281489447250766,0.142605997922845,85,"shen_2020_cell_matrix_new copy.csv"
"FBLN1_APP",0.0633663463459442,0.56452169722421,0.891278540021857,-0.152176353222372,0.272457064667479,85,"shen_2020_cell_matrix_new copy.csv"
"FLT4_ITGB1",0.327089071433394,0.0832820563203387,0.331109266340256,-0.0506130614821394,0.615733985635955,29,"shen_2020_cell_matrix_new copy.csv"
"IGFBP2_ITGB1",0.109940725717347,0.482792824115405,0.830170063332507,-0.198162689023677,0.396067091044409,43,"shen_2020_cell_matrix_new copy.csv"
"IGFBP3_CD44",0.143583755161545,0.18986417145776,0.524198890492807,-0.0725857323329764,0.345363778035805,85,"shen_2020_cell_matrix_new copy.csv"
"ITGB1_ENG",-0.0764554859170883,0.626050663971408,0.942815005068347,-0.367554194017641,0.230012550113741,43,"shen_2020_cell_matrix_new copy.csv"
"ITGB1_FLT4",0.327089071433394,0.0832820563203387,0.331109266340256,-0.0506130614821394,0.615733985635955,29,"shen_2020_cell_matrix_new copy.csv"
"ITGB1_IGF2R",0.173299101412067,0.266419244297843,0.618934711696095,-0.136045897563183,0.448563398317744,43,"shen_2020_cell_matrix_new copy.csv"
"ITGB1_ITGB3",0.604395604395604,0.0248902320217446,0.172782986309677,0.0856362150853125,0.853186455281359,14,"shen_2020_cell_matrix_new copy.csv"
"ITGB1_VCAM1",-0.0207664716024936,0.894844821851915,1,-0.318897893918622,0.28155971776535,43,"shen_2020_cell_matrix_new copy.csv"
"LBP_CD14",0.677234795475492,1.10651726005978e-12,1.45175064519843e-10,0.539546279710847,0.77646206536183,85,"shen_2020_cell_matrix_new copy.csv"
"MMP14_CD44",-0.0862175151261995,0.656535043898174,0.970077232715703,-0.437611780018779,0.290844043400566,29,"shen_2020_cell_matrix_new copy.csv"
"PAM_DPP4",0.114285714285714,0.553494054661437,0.886281316901001,-0.265144765746358,0.459854668673142,29,"shen_2020_cell_matrix_new copy.csv"
"PAM_FAP",0.260714285714286,0.346927566350098,0.699352862802196,-0.298825514571488,0.67689249370105,15,"shen_2020_cell_matrix_new copy.csv"
"PF4V1_F2",0.166020091201152,0.12888187725779,0.430264501378838,-0.0498176119886112,0.365331397691864,85,"shen_2020_cell_matrix_new copy.csv"
"SPARC_ENG",-0.0192164871890085,0.861425264612586,1,-0.231284639077687,0.194815054482426,85,"shen_2020_cell_matrix_new copy.csv"
"SPARC_FGFR1",0.439285714285714,0.103199215938552,0.379054477370722,-0.109693096865131,0.770456254487068,15,"shen_2020_cell_matrix_new copy.csv"
"ST6GAL1_EGFR",-0.156043956043956,0.594409707681895,0.91550028940503,-0.630520115041409,0.413332509772452,14,"shen_2020_cell_matrix_new copy.csv"
"TGFBI_ITGB1",-0.0851047763491282,0.587397851995197,0.912030747713253,-0.374971489050285,0.221848564897683,43,"shen_2020_cell_matrix_new copy.csv"
"UBA52_NOTCH1",0.163340724316334,0.397200195405553,0.741468001093131,-0.218880787528668,0.497727597424131,29,"shen_2020_cell_matrix_new copy.csv"
"IGF2_IGF2R",-0.0392156862745098,0.883482430045583,1,-0.509335974116272,0.450886226705001,17,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"FN1_ITGB1",0.41501976284585,0.0559536940610567,0.259606732707088,-0.0178657412917948,0.707132741356895,22,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"SPP1_CD44",0.195804195804196,0.54287352062982,0.881488511610364,-0.433221580334077,0.687282342918757,12,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"VCAM1_ITGB1",0.08300395256917,0.712918759541797,0.999596822008775,-0.352615491677604,0.486042526491809,22,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"TF_TFRC",-0.0941045606229143,0.619608208836002,0.937389494267896,-0.438164235283312,0.277003774241538,30,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"COL6A3_ITGB1",0.421795595708639,0.0517700422320713,0.25249923943672,-0.0098148084762446,0.711135824255484,22,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"FGA_ITGA2B",0.431578947368421,0.0588074795056866,0.264230866820071,-0.0248778768880962,0.728648077344677,20,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"FN1_CD44",-0.289230769230769,0.160502616980931,0.485206067923921,-0.610405043068377,0.125499585548688,25,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"FN1_ITGB3",-0.237762237762238,0.457102206809002,0.804990731991155,-0.708872997017131,0.398384992613118,12,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"NID1_ITGB3",0.013986013986014,0.973693903956088,1,-0.564879214409502,0.582786814821052,12,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"SERPINE1_LRP1",-0.30631873731649,0.504027008666588,0.850557064202933,-0.854050406078423,0.597358928348952,7,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"TNC_ITGB1",0.0163749294184077,0.943811741174593,1,-0.40837553141731,0.434664190557118,22,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"VTN_ITGB3",-0.496503496503497,0.104092832873526,0.379054477370722,-0.825998110950787,0.130486476243923,12,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"ANGPTL3_ITGB3",-0.214285714285714,0.661507936507936,0.970077232715703,-0.827383452624178,0.652810066232131,7,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"CALR_LRP1",-0.230942970073405,0.299678451791587,0.659694846896915,-0.591085778980131,0.216479825307087,22,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"COL5A1_ITGB1",0,1,1,-0.753058109366224,0.753058109366224,7,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"COL6A1_ITGB1",-0.4,0.291192680776014,0.654186296537895,-0.833288484470578,0.381234265960573,9,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"F9_LRP1",0.111902113459399,0.554579500081311,0.886281316901001,-0.260599850125735,0.452340238007016,30,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"FGA_ITGB3",0.286713286713287,0.366408456111988,0.713611548662646,-0.355191446708265,0.733041670186826,12,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"HSPG2_ITGB1",0.115789473684211,0.625911205108132,0.942815005068347,-0.347059819792455,0.5289060778052,20,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"MMP9_LRP1",0.32843137254902,0.197885282540157,0.538151735653163,-0.190655147762431,0.693479453731216,17,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"VWF_GP1BA",-0.400667408231368,0.0290573585632137,0.187799282930721,-0.661080738650039,-0.0403185447009997,30,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"C1QA_CD93",0.102941176470588,0.694306640386447,0.98906657132141,-0.400069940691558,0.553846346641015,17,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"CD14_ITGB1",0.0604178430265387,0.789486313766002,1,-0.371871832563367,0.46893135180708,22,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"F13A1_ITGB1",0.416149068322981,0.0552386540253213,0.259606732707088,-0.016527958435143,0.70780114873342,22,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"F8_LRP1",0.258741258741259,0.416938426539878,0.758640477562988,-0.380225655602004,0.71936091248703,12,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"FBLN1_ITGB1",0.636363636363636,0.00184898955714496,0.0273969752634493,0.279593095503514,0.829500753384294,22,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"FGB_ITGA2B",0.321804511278195,0.166343339287247,0.493761224309655,-0.149052092884826,0.664344880964162,20,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"FGG_ITGA2B",0.317293233082707,0.172624894654323,0.501318145294597,-0.153845178845296,0.661595441048696,20,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"LGALS3BP_ITGB1",-0.184641445511011,0.408984954680862,0.751316430164851,-0.559451251672809,0.261072553232348,22,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"MMP9_CD44",0.34965034965035,0.26600430932519,0.618934711696095,-0.295123331026945,0.7626309980911,12,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"SERPINA1_LRP1",0.289432703003337,0.120810162487788,0.413943431032313,-0.0840397848621044,0.585079867922758,30,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"SERPING1_SELP",0.428571428571428,0.353571428571429,0.701793818889129,-0.506158050404331,0.885872126785495,7,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"A2M_LRP1",0.15817575083426,0.402197122702021,0.745314442069282,-0.216906266452923,0.488419943196152,30,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"C4BPA_LRP1",0.195550611790879,0.299030306947027,0.659374391116805,-0.180466424482871,0.516772129383339,30,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"CFH_SELL",-0.683203559510567,4.9706297909541e-05,0.00203795821429118,-0.833811085334839,-0.418706686894107,30,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"F8_ASGR2",-0.321678321678322,0.308312360549134,0.669271455865606,-0.749677178395855,0.322491260724595,12,"shu-Discovery_2020_immunity_matrix copy 2.csv"
"FCN2_LRP1",-0.123915461624027,0.512583352160558,0.857792548513587,-0.461813835884097,0.24940299331659,30,"shu-Discovery_2020_immunity_matrix copy 2.csv"
